cond_scale,column,desired_val,actual_val
2.0,original_shape_Maximum2DDiameterRow,55.08649735547797,62.0966987850401
2.0,original_shape_Maximum2DDiameterSlice,62.27901606709242,57.688820407423826
2.0,original_shape_Maximum3DDiameter,63.81850863663162,62.22539674441618
2.0,original_shape_MeshVolume,60196.77929991737,62144.0
2.0,original_shape_MinorAxisLength,46.37345843523678,47.33266492532333
2.0,original_shape_Sphericity,0.6550102547389162,0.8500379545475908
2.0,original_shape_SurfaceArea,11340.134244952487,8925.761459696636
2.0,original_shape_SurfaceVolumeRatio,0.18838440157159786,0.14363030155279088
2.0,original_shape_VoxelVolume,60238.01383621327,62976.0
2.0,diameter_x_mm,21.18359375,0.0
2.0,diameter_y_mm,15.33984375,0.0
2.0,diameter_z_mm,35.0,0.0
2.0,original_shape_Elongation,0.5390158629094776,0.5645442495578677
2.0,original_shape_Flatness,0.3518839562852701,0.4018661426178874
2.0,original_shape_LeastAxisLength,12.54294626343552,15.00841994056761
2.0,original_shape_MajorAxisLength,35.6451211809925,37.34681364993293
2.0,original_shape_Maximum2DDiameterColumn,37.65134843131504,40.19950248448356
2.0,original_shape_Maximum2DDiameterRow,36.89983274013583,24.331050121192877
2.0,original_shape_Maximum2DDiameterSlice,21.27157108274152,40.792156108742276
2.0,original_shape_Maximum3DDiameter,38.1581200993524,42.5205832509386
2.0,original_shape_MeshVolume,5203.227942784622,6930.666666666667
2.0,original_shape_MinorAxisLength,19.213285751885568,21.08392888537892
2.0,original_shape_Sphericity,0.6093539733946535,0.7379268522061602
2.0,original_shape_SurfaceArea,2383.0311082775625,2382.2508191483257
2.0,original_shape_SurfaceVolumeRatio,0.4579909115037209,0.3437260704811936
2.0,original_shape_VoxelVolume,5277.151641845703,7488.0
2.0,diameter_x_mm,21.18359375,0.0
2.0,diameter_y_mm,15.33984375,0.0
2.0,diameter_z_mm,35.0,0.0
2.0,original_shape_Elongation,0.5390158629094776,0.6119223634681147
2.0,original_shape_Flatness,0.3518839562852701,0.3853409187598373
2.0,original_shape_LeastAxisLength,12.54294626343552,13.38132219058918
2.0,original_shape_MajorAxisLength,35.6451211809925,34.725931088904304
2.0,original_shape_Maximum2DDiameterColumn,37.65134843131504,35.77708763999664
2.0,original_shape_Maximum2DDiameterRow,36.89983274013583,24.331050121192877
2.0,original_shape_Maximum2DDiameterSlice,21.27157108274152,32.984845004941285
2.0,original_shape_Maximum3DDiameter,38.1581200993524,36.0
